类型ID	有效标志位	名称	部位	颜色	门派职业限制	等级限制	表现类型ID	性别限制	有效期限	允许续费	时间限制ID	允许超时	地点限制ID	允许离开	携带数量上限ID	可否存入仓库	使用次数限制ID	变身模板限制ID	可否修复	最大耐久	耐久扣减速度	鉴定方式	鉴定品质系数	绑定方式	出售设置	丢弃设置	金币价格	声望价格	家族价格	荣誉价格	师德价格	强化规则ID	打孔镶嵌摘除规则ID	铭刻规则ID	附魔规则ID	回炉规则ID	分解规则ID	白色属性池ID	白色属性等级	蓝色属性池ID	蓝色属性数下限	蓝色属性数上限	蓝色属性等级	技能激活池ID	所属套装ID	模型路径	模型类别	图标前景ID	图标背景ID	掉落图标ID	装备特效规则ID	描述文本	攻击间隔	掉落特效ID	碎片ID	碎片数量
1209030	1	封神调	0	3	12	90	12	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	3	2	1	0	24000	10000	100	100	100	1100030	1	2	11	1209030	10	1001000	80	2001010	3	3	32	0	0	Data/player/9weapon/070piano.nif	21	2001203	9000001	7001200	12070	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	350	0	400409000	5
11009030	1	戮神冠	1	3	10	90	110	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	11	2	1	0	12000	10000	100	100	100	11100030	0	2	11	11009030	10011	1011000	80	2011010	3	3	17	0	0	Data/player/1kunlun/%s/070hair.nif	1	2011003	9000001	7011000	0	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	-1	0	400409001	5
21009030	1	杀戮心[攻击]	2	3	10	90	210	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	7	2	1	0	13000	10000	100	100	100	21100030	0	2	11	21009030	10011	1021000	32	2021010	2	2	16	0	0	0	0	2021003	9000001	7021000	0	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	-1	0	400409002	5
31009030	1	血染天[物防]	3	3	10	93	310	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	7	2	1	0	12400	10000	100	100	100	31100030	0	2	11	31009030	10011	1031000	32	2031010	2	2	16	0	0	0	0	2031003	9000001	7031000	0	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	-1	0	400409003	5
41009030	1	戮神护肩	4	3	10	90	410	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	11	2	1	0	12000	10000	100	100	100	41100030	0	2	11	41009030	10011	1041000	80	2041010	3	3	17	0	0	Data/player/1kunlun/%s/070sdr.nif	4	2041003	9000001	7041000	0	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	-1	0	400409004	5
51009030	1	戮神裳	5	3	10	100	510	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	3	2	1	0	13800	10000	100	100	100	51100030	7	2	11	51009030	10011	1051000	80	2051010	3	3	32	0	0	Data/player/1kunlun/%s/070body.nif	5	2051003	9000001	7051000	510070	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	-1	0	400409005	5
61009030	1	戮神带	6	3	10	95	610	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	3	2	1	0	12000	10000	100	100	100	61100030	5	2	11	61009030	10011	1061000	80	2061010	3	3	32	0	0	0	0	2061003	9000001	7061000	0	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	-1	0	400409006	5
71009030	1	戮神裤	7	3	10	96	710	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	3	2	1	0	14000	10000	100	100	100	71100030	7	2	11	71009030	10011	1071000	80	2071010	3	3	32	0	0	0	0	2071003	9000001	7071000	0	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	-1	0	400409007	5
81009030	1	戮神鞋	8	3	10	90	810	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	11	2	1	0	12000	10000	100	100	100	81100030	0	2	11	81009030	10011	1081000	80	2081010	3	3	17	0	0	0	0	2081003	9000001	7081000	0	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	-1	0	400409008	5
91009030	0	戮神护腕	9	3	10	90	910	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	11	2	1	0	12000	10000	100	100	100	91100030	0	2	11	91009030	10011	1091000	80	2091010	3	3	17	0	0	0	0	2091003	9000001	7091000	0	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	-1	0	400409009	5
101009030	1	戮神手套	10	3	10	90	1010	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	11	2	1	0	12000	10000	100	100	100	101100030	0	2	11	101009030	10011	1101000	80	2101010	3	3	17	0	0	0	0	2101003	9000001	7101000	0	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	-1	0	400409010	5
111009030	1	禁神魂[攻击]	11	3	10	95	1110	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	7	2	1	0	13000	10000	100	100	100	111100030	0	2	11	111009030	10011	1111000	32	2111010	2	2	16	0	0	0	0	2111003	9000001	7111000	0	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	-1	0	400409011	5
1109040	1	绝仙	0	4	11	90	11	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	4	2	1	0	72000	10000	100	100	100	1100040	2	2	11	1109040	10	1001000	100	2001010	3	3	35	0	0	Data/player/9weapon/070sword.nif	0	2001103	9000001	7001100	11070	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	350	0	400509000	10
1209040	1	众仙乱	0	4	12	90	12	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	4	2	1	0	72000	10000	100	100	100	1100040	2	2	11	1209040	10	1001000	100	2001010	3	3	35	0	0	Data/player/9weapon/070piano.nif	21	2001203	9000001	7001200	12070	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	350	0	400509000	10
11009040	1	逆仙冠	1	4	10	90	110	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	12	2	1	0	36000	10000	100	100	100	11100040	0	2	11	11009040	10011	1011000	100	2011010	4	4	17	0	0	Data/player/1kunlun/%s/070hair.nif	1	2011003	9000001	7011000	0	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	-1	0	400509001	10
21009040	1	苍穹泪[攻击]	2	4	10	90	210	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	8	2	1	0	39000	10000	100	100	100	21100040	0	2	11	21009040	10011	1021000	40	2021010	2	2	17	0	0	0	0	2021003	9000001	7021000	0	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	-1	0	400509002	10
31009040	1	仙魂怨[物防]	3	4	10	93	310	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	8	2	1	0	37200	10000	100	100	100	31100040	0	2	11	31009040	10011	1031000	40	2031010	2	2	17	0	0	0	0	2031003	9000001	7031000	0	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	-1	0	400509003	10
41009040	1	逆仙护肩	4	4	10	90	410	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	12	2	1	0	36000	10000	100	100	100	41100040	0	2	11	41009040	10011	1041000	100	2041010	4	4	17	0	0	Data/player/1kunlun/%s/070sdr.nif	4	2041003	9000001	7041000	0	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	-1	0	400509004	10
51009040	1	逆仙裳	5	4	10	100	510	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	4	2	1	0	41400	10000	100	100	100	51100040	8	2	11	51009040	10011	1051000	100	2051010	3	3	35	0	0	Data/player/1kunlun/%s/070body.nif	5	2051003	9000001	7051000	510070	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	-1	0	400509005	10
61009040	1	逆仙带	6	4	10	95	610	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	4	2	1	0	36000	10000	100	100	100	61100040	6	2	11	61009040	10011	1061000	100	2061010	3	3	35	0	0	0	0	2061003	9000001	7061000	0	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	-1	0	400509006	10
71009040	1	逆仙裤	7	4	10	96	710	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	4	2	1	0	42000	10000	100	100	100	71100040	8	2	11	71009040	10011	1071000	100	2071010	3	3	35	0	0	0	0	2071003	9000001	7071000	0	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	-1	0	400509007	10
81009040	1	逆仙鞋	8	4	10	90	810	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	12	2	1	0	36000	10000	100	100	100	81100040	0	2	11	81009040	10011	1081000	100	2081010	4	4	17	0	0	0	0	2081003	9000001	7081000	0	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	-1	0	400509008	10
91009040	0	逆仙护腕	9	4	10	90	910	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	12	2	1	0	36000	10000	100	100	100	91100040	0	2	11	91009040	10011	1091000	100	2091010	4	4	17	0	0	0	0	2091003	9000001	7091000	0	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	-1	0	400509009	10
101009040	1	逆仙手套	10	4	10	90	1010	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	12	2	1	0	36000	10000	100	100	100	101100040	0	2	11	101009040	10011	1101000	100	2101010	4	4	17	0	0	0	0	2101003	9000001	7101000	0	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	-1	0	400509010	10
111009040	1	恨天地[攻击]	11	4	10	95	1110	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	8	2	1	0	39000	10000	100	100	100	111100040	0	2	11	111009040	10011	1111000	40	2111010	2	2	17	0	0	0	0	2111003	9000001	7111000	0	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	-1	0	400509011	10
																																																								
2109000	1	追魄	0	0	21	90	21	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	1	0	0	0	600	10000	100	100	100	0	0	1	10	2109000	10	1002000	42	2002000	0	0	0	0	0	Data/player/9weapon/070glaive.nif	0	2002103	9000003	7002100	21070	""	600	0	0	0
2209000	1	枯骨	0	0	22	90	22	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	1	0	0	0	600	10000	100	100	100	0	0	1	10	2209000	10	1002000	42	2002000	0	0	0	0	0	Data/player/9weapon/070blade.nif	23	2002203	9000003	7002200	22070	""	300	0	0	0
12009000	1	魔纹冠	1	0	20	90	110	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	1	0	0	0	300	10000	100	100	100	0	0	1	10	12009000	10011	1012000	42	2012000	0	0	0	0	0	Data/player/2xuanyuan/%s/070hair.nif	1	2012003	9000003	7012000	0	""	-1	0	0	0
22009000	1	绕魂[攻击]	2	0	20	90	210	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	1	0	0	0	325	10000	100	100	100	0	0	1	10	22009000	10011	1022000	16	2022000	0	0	0	0	0	0	0	2022003	9000003	7022000	0	""	-1	0	0	0
32009000	1	死纹波[物防]	3	0	20	93	310	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	1	0	0	0	310	10000	100	100	100	0	0	1	10	32009000	10011	1032000	16	2032000	0	0	0	0	0	0	0	2032003	9000003	7032000	0	""	-1	0	0	0
42009000	1	魔纹肩甲	4	0	20	90	410	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	1	0	0	0	300	10000	100	100	100	0	0	1	10	42009000	10011	1042000	42	2042000	0	0	0	0	0	Data/player/2xuanyuan/%s/070sdr.nif	4	2042003	9000003	7042000	0	""	-1	0	0	0
52009000	1	魔纹铠	5	0	20	100	510	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	1	0	0	0	345	10000	100	100	100	0	0	1	10	52009000	10011	1052000	42	2052000	0	0	0	0	0	Data/player/2xuanyuan/%s/070body.nif	5	2052003	9000003	7052000	520070	""	-1	0	0	0
62009000	1	魔纹索	6	0	20	95	610	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	1	0	0	0	300	10000	100	100	100	0	0	1	10	62009000	10011	1062000	42	2062000	0	0	0	0	0	0	0	2062003	9000003	7062000	0	""	-1	0	0	0
72009000	1	魔纹裤	7	0	20	96	710	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	1	0	0	0	350	10000	100	100	100	0	0	1	10	72009000	10011	1072000	42	2072000	0	0	0	0	0	0	0	2072003	9000003	7072000	0	""	-1	0	0	0
82009000	1	魔纹鞋	8	0	20	90	810	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	1	0	0	0	300	10000	100	100	100	0	0	1	10	82009000	10011	1082000	42	2082000	0	0	0	0	0	0	0	2082003	9000003	7082000	0	""	-1	0	0	0
92009000	0	魔纹护腕	9	0	20	90	910	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	1	0	0	0	300	10000	100	100	100	0	0	1	10	92009000	10011	1092000	42	2092000	0	0	0	0	0	0	0	2092003	9000003	7092000	0	""	-1	0	0	0
102009000	1	魔纹手套	10	0	20	90	1010	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	1	0	0	0	300	10000	100	100	100	0	0	1	10	102009000	10011	1102000	42	2102000	0	0	0	0	0	0	0	2102003	9000003	7102000	0	""	-1	0	0	0
112009000	1	暗纹曲[攻击]	11	0	20	95	1110	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	1	0	0	0	325	10000	100	100	100	0	0	1	10	112009000	10011	1112000	16	2112000	0	0	0	0	0	0	0	2112003	9000003	7112000	0	""	-1	0	0	0
2109010	1	噬灵	0	1	21	90	21	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	1	2	1	0	1200	10000	100	100	100	2100010	0	2	11	2109010	10	1002000	52	2002000	1	1	31	0	0	Data/player/9weapon/070glaive.nif	0	2002103	9000003	7002100	21070	""	600	0	0	0
2209010	1	号狱	0	1	22	90	22	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	1	2	1	0	1200	10000	100	100	100	2100010	0	2	11	2209010	10	1002000	52	2002000	1	1	31	0	0	Data/player/9weapon/070blade.nif	23	2002203	9000003	7002200	22070	""	300	0	0	0
12009010	1	魔灵冠	1	1	20	90	110	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	9	0	1	0	600	10000	100	100	100	12100010	0	2	11	12009010	10011	1012000	52	2012000	1	1	17	0	0	Data/player/2xuanyuan/%s/070hair.nif	1	2012003	9000003	7012000	0	""	-1	0	0	0
22009010	1	圈神[攻击]	2	1	20	90	210	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	5	2	1	0	650	10000	100	100	100	22100010	0	2	11	22009010	10011	1022000	20	2022000	1	1	15	0	0	0	0	2022003	9000003	7022000	0	""	-1	0	0	0
32009010	1	死灵歌[物防]	3	1	20	93	310	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	5	2	1	0	620	10000	100	100	100	32100010	0	2	11	32009010	10011	1032000	20	2032000	1	1	15	0	0	0	0	2032003	9000003	7032000	0	""	-1	0	0	0
42009010	1	魔灵肩甲	4	1	20	90	410	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	9	0	1	0	600	10000	100	100	100	42100010	0	2	11	42009010	10011	1042000	52	2042000	1	1	17	0	0	Data/player/2xuanyuan/%s/070sdr.nif	4	2042003	9000003	7042000	0	""	-1	0	0	0
52009010	1	魔灵铠	5	1	20	100	510	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	1	2	1	0	690	10000	100	100	100	52100010	0	2	11	52009010	10011	1052000	52	2052000	1	1	31	0	0	Data/player/2xuanyuan/%s/070body.nif	5	2052003	9000003	7052000	520070	""	-1	0	0	0
62009010	1	魔灵索	6	1	20	95	610	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	1	2	1	0	600	10000	100	100	100	62100010	0	2	11	62009010	10011	1062000	52	2062000	1	1	31	0	0	0	0	2062003	9000003	7062000	0	""	-1	0	0	0
72009010	1	魔灵裤	7	1	20	96	710	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	1	2	1	0	700	10000	100	100	100	72100010	0	2	11	72009010	10011	1072000	52	2072000	1	1	31	0	0	0	0	2072003	9000003	7072000	0	""	-1	0	0	0
82009010	1	魔灵鞋	8	1	20	90	810	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	9	0	1	0	600	10000	100	100	100	82100010	0	2	11	82009010	10011	1082000	52	2082000	1	1	17	0	0	0	0	2082003	9000003	7082000	0	""	-1	0	0	0
92009010	0	魔灵护腕	9	1	20	90	910	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	9	2	1	0	600	10000	100	100	100	92100010	0	2	11	92009010	10011	1092000	52	2092000	1	1	17	0	0	0	0	2092003	9000003	7092000	0	""	-1	0	0	0
102009010	1	魔灵手套	10	1	20	90	1010	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	9	0	1	0	600	10000	100	100	100	102100010	0	2	11	102009010	10011	1102000	52	2102000	1	1	17	0	0	0	0	2102003	9000003	7102000	0	""	-1	0	0	0
112009010	1	邪灵戒[攻击]	11	1	20	95	1110	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	5	2	1	0	650	10000	100	100	100	112100010	0	2	11	112009010	10011	1112000	20	2112000	1	1	15	0	0	0	0	2112003	9000003	7112000	0	""	-1	0	0	0
2109020	1	暗影	0	2	21	90	21	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	2	2	1	0	6000	10000	100	100	100	2100020	0	2	11	2109020	10	1002000	63	2002010	3	3	31	0	0	Data/player/9weapon/070glaive.nif	0	2002103	9000003	7002100	21070	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	600	0	400309000	2
2209020	1	破光	0	2	22	90	22	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	2	2	1	0	6000	10000	100	100	100	2100020	0	2	11	2209020	10	1002000	63	2002010	3	3	31	0	0	Data/player/9weapon/070blade.nif	23	2002203	9000003	7002200	22070	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	300	0	400309000	2
12009020	1	魔影冠	1	2	20	90	110	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	10	0	1	0	3000	10000	100	100	100	12100020	0	2	11	12009020	10011	1012000	63	2012010	2	2	17	0	0	Data/player/2xuanyuan/%s/070hair.nif	1	2012003	9000003	7012000	0	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	-1	0	400309001	2
22009020	1	影压[攻击]	2	2	20	90	210	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	6	2	1	0	3250	10000	100	100	100	22100020	0	2	11	22009020	10011	1022000	25	2022010	2	2	15	0	0	0	0	2022003	9000003	7022000	0	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	-1	0	400309002	2
32009020	1	阴影灭[物防]	3	2	20	93	310	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	6	2	1	0	3100	10000	100	100	100	32100020	0	2	11	32009020	10011	1032000	25	2032010	2	2	15	0	0	0	0	2032003	9000003	7032000	0	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	-1	0	400309003	2
42009020	1	魔影肩甲	4	2	20	90	410	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	10	0	1	0	3000	10000	100	100	100	42100020	0	2	11	42009020	10011	1042000	63	2042010	2	2	17	0	0	Data/player/2xuanyuan/%s/070sdr.nif	4	2042003	9000003	7042000	0	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	-1	0	400309004	2
52009020	1	魔影铠	5	2	20	100	510	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	2	2	1	0	3450	10000	100	100	100	52100020	0	2	11	52009020	10011	1052000	63	2052010	3	3	31	0	0	Data/player/2xuanyuan/%s/070body.nif	5	2052003	9000003	7052000	520070	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	-1	0	400309005	2
62009020	1	魔影索	6	2	20	95	610	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	2	2	1	0	3000	10000	100	100	100	62100020	0	2	11	62009020	10011	1062000	63	2062010	3	3	31	0	0	0	0	2062003	9000003	7062000	0	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	-1	0	400309006	2
72009020	1	魔影裤	7	2	20	96	710	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	2	2	1	0	3500	10000	100	100	100	72100020	0	2	11	72009020	10011	1072000	63	2072010	3	3	31	0	0	0	0	2072003	9000003	7072000	0	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	-1	0	400309007	2
82009020	1	魔影鞋	8	2	20	90	810	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	10	0	1	0	3000	10000	100	100	100	82100020	0	2	11	82009020	10011	1082000	63	2082010	2	2	17	0	0	0	0	2082003	9000003	7082000	0	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	-1	0	400309008	2
92009020	0	魔影护腕	9	2	20	90	910	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	10	2	1	0	3000	10000	100	100	100	92100020	0	2	11	92009020	10011	1092000	63	2092010	2	2	17	0	0	0	0	2092003	9000003	7092000	0	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	-1	0	400309009	2
102009020	1	魔影手套	10	2	20	90	1010	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	10	0	1	0	3000	10000	100	100	100	102100020	0	2	11	102009020	10011	1102000	63	2102010	2	2	17	0	0	0	0	2102003	9000003	7102000	0	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	-1	0	400309010	2
112009020	1	影之环[攻击]	11	2	20	95	1110	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	6	2	1	0	3250	10000	100	100	100	112100020	0	2	11	112009020	10011	1112000	25	2112010	2	2	15	0	0	0	0	2112003	9000003	7112000	0	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	-1	0	400309011	2
2109030	1	冥焱	0	3	21	90	21	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	3	2	1	0	24000	10000	100	100	100	2100030	1	2	11	2109030	10	1002000	80	2002010	3	3	32	0	0	Data/player/9weapon/070glaive.nif	0	2002103	9000003	7002100	21070	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	600	0	400409000	5
2209030	1	怨天	0	3	22	90	22	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	3	2	1	0	24000	10000	100	100	100	2100030	1	2	11	2209030	10	1002000	80	2002010	3	3	32	0	0	Data/player/9weapon/070blade.nif	23	2002203	9000003	7002200	22070	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	300	0	400409000	5
12009030	1	魔怨冠	1	3	20	90	110	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	11	2	1	0	12000	10000	100	100	100	12100030	0	2	11	12009030	10011	1012000	80	2012010	3	3	17	0	0	Data/player/2xuanyuan/%s/070hair.nif	1	2012003	9000003	7012000	0	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	-1	0	400409001	5
22009030	1	咒怨[攻击]	2	3	20	90	210	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	7	2	1	0	13000	10000	100	100	100	22100030	0	2	11	22009030	10011	1022000	32	2022010	2	2	16	0	0	0	0	2022003	9000003	7022000	0	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	-1	0	400409002	5
32009030	1	夜半恨[物防]	3	3	20	93	310	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	7	2	1	0	12400	10000	100	100	100	32100030	0	2	11	32009030	10011	1032000	32	2032010	2	2	16	0	0	0	0	2032003	9000003	7032000	0	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	-1	0	400409003	5
42009030	1	魔怨肩甲	4	3	20	90	410	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	11	2	1	0	12000	10000	100	100	100	42100030	0	2	11	42009030	10011	1042000	80	2042010	3	3	17	0	0	Data/player/2xuanyuan/%s/070sdr.nif	4	2042003	9000003	7042000	0	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	-1	0	400409004	5
52009030	1	魔怨铠	5	3	20	100	510	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	3	2	1	0	13800	10000	100	100	100	52100030	7	2	11	52009030	10011	1052000	80	2052010	3	3	32	0	0	Data/player/2xuanyuan/%s/070body.nif	5	2052003	9000003	7052000	520070	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	-1	0	400409005	5
62009030	1	魔怨索	6	3	20	95	610	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	3	2	1	0	12000	10000	100	100	100	62100030	5	2	11	62009030	10011	1062000	80	2062010	3	3	32	0	0	0	0	2062003	9000003	7062000	0	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	-1	0	400409006	5
72009030	1	魔怨裤	7	3	20	96	710	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	3	2	1	0	14000	10000	100	100	100	72100030	7	2	11	72009030	10011	1072000	80	2072010	3	3	32	0	0	0	0	2072003	9000003	7072000	0	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	-1	0	400409007	5
82009030	1	魔怨鞋	8	3	20	90	810	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	11	2	1	0	12000	10000	100	100	100	82100030	0	2	11	82009030	10011	1082000	80	2082010	3	3	17	0	0	0	0	2082003	9000003	7082000	0	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	-1	0	400409008	5
92009030	0	魔怨护腕	9	3	20	90	910	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	11	2	1	0	12000	10000	100	100	100	92100030	0	2	11	92009030	10011	1092000	80	2092010	3	3	17	0	0	0	0	2092003	9000003	7092000	0	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	-1	0	400409009	5
102009030	1	魔怨手套	10	3	20	90	1010	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	11	2	1	0	12000	10000	100	100	100	102100030	0	2	11	102009030	10011	1102000	80	2102010	3	3	17	0	0	0	0	2102003	9000003	7102000	0	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	-1	0	400409010	5
112009030	1	神鬼怨[攻击]	11	3	20	95	1110	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	7	2	1	0	13000	10000	100	100	100	112100030	0	2	11	112009030	10011	1112000	32	2112010	2	2	16	0	0	0	0	2112003	9000003	7112000	0	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	-1	0	400409011	5
2109040	1	魂煞	0	4	21	90	21	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	4	2	1	0	72000	10000	100	100	100	2100040	2	2	11	2109040	10	1002000	100	2002010	3	3	35	0	0	Data/player/9weapon/070glaive.nif	0	2002103	9000003	7002100	21070	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	600	0	400509000	10
2209040	1	煞炎	0	4	22	90	22	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	4	2	1	0	72000	10000	100	100	100	2100040	2	2	11	2209040	10	1002000	100	2002010	3	3	35	0	0	Data/player/9weapon/070blade.nif	23	2002203	9000003	7002200	22070	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	300	0	400509000	10
12009040	1	魔煞冠	1	4	20	90	110	0	-1	0	0	0	0	0	0	0	0	0	1	10000	1	0	12	2	1	0	36000	10000	100	100	100	12100040	0	2	11	12009040	10011	1012000	100	2012010	4	4	17	0	0	Data/player/2xuanyuan/%s/070hair.nif	1	2012003	9000003	7012000	0	/C48此装备可以熔炼为碎片，消耗碎片也可以重铸装备	-1	0	400509001	10
